Cosmic Watch Muon Detector
Device ID: Kingswood College A
Firmware version: 2.3.2
Compiled: Aug 10 2019 at 18:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This firmware can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp ms,Measured ADC 0-1023,SIPM Voltage mV,Dead Time ms,Temperature Cge mV,Dead Time ms,Temperature C
146,225989,103,22.2,13529,23.2
147,227453,83,20.5,13638,23.2
148,228985,585,189,13711,22.7
149,229199,71,19.1,13735,23.2
150,231487,184,31.4,13880,23.2
151,232568,153,26.9,13952,23.2
152,232692,177,30.3,13976,23.2
153,234685,236,40.4,14085,23.2
154,238552,284,49.4,14231,23.2
155,241649,355,68.3,14376,23.2
156,243556,127,24.2,14485,23.2
157,244795,449,112,14557,22.7
158,247896,432,102,14703,22.8
159,248469,252,43.4,14775,23.2
160,249614,127,24.2,14854,23.2
161,251517,615,227,14963,22.7
162,252839,56,16.8,15043,23.2
163,255971,57,16.9,15189,23.2
164,257382,76,19.7,15262,23.2
165,259555,57,16.9,15370,23.2
166,260591,127,24.2,15443,23.2
167,261813,255,44.0,15552,23.2
168,262498,192,32.7,15576,23.2
169,266298,120,23.6,15759,23.2
170,270820,412,92.9,15941,22.8
171,271626,96,21.7,16013,23.2
172,272206,270,46.7,16085,23.2
173,273963,369,73.4,16157,23.2
174,274778,70,18.9,16229,23.2
175,279450,211,36.0,16449,23.2
176,279519,63,17.9,16473,23.2
177,282615,188,32.0,16627,23.2
178,284403,384,80.1,16699,23.2
179,285567,327,59.3,16771,23.2
180,291717,167,28.8,17027,23.2
181,293137,280,48.7,17136,23.2
182,294304,224,38.3,17208,23.2
183,296225,176,30.1,17317,23.2
184,296484,195,33.2,17341,23.2
185,297455,131,24.5,17413,23.2
186,297669,78,19.9,17437,23.2
187,298620,92,21.3,17509,23.2
188,298993,78,19.9,17533,23.2
189,301774,243,41.7,17679,23.2
190,305786,143,25.7,17862,23.2
191,306052,312,55.7,17886,23.2
192,311037,163,28.2,18105,23.2
193,312151,135,24.9,18184,23.2
194,313638,127,24.2,18256,23.2
195,318476,371,73.8,18476,23.2
196,319453,100,22.0,18548,23.2
197,321162,110,22.8,18657,23.2
198,327262,295,51.7,18876,23.2
199,329279,86,20.8,18989,23.2
200,331828,94,21.5,19138,23.2
201,331969,71,19.1,19162,23.2
202,334822,88,21.0,19308,23.2
203,343090,153,26.9,19639,23.2
204,343669,182,31.0,19663,23.2
205,344647,176,30.1,19735,23.2
206,346808,167,28.8,19844,23.2
207,348025,56,16.8,19917,23.2
208,349737,185,31.5,20025,23.2
209,350767,207,35.3,20105,23.2
210,352133,206,35.1,20178,23.2
211,352484,112,22.9,20250,23.2
212,355488,78,19.9,20396,23.2
213,356617,120,23.6,20468,23.2
214,358183,273,47.3,20540,23.2
215,359455,152,26.8,20612,23.2
216,362410,127,24.2,20759,23.2
217,364621,79,20.0,20868,23.2
218,371568,76,19.7,21161,23.2
219,374701,88,21.0,21307,23.2
220,379441,335,61.8,21525,23.2
221,379714,163,28.2,21549,23.2
222,379834,263,45.4,21573,23.2
223,380848,184,31.4,21645,23.2
224,384511,99,21.9,21791,23.2
225,385531,94,21.5,21870,23.2
226,389075,56,16.8,22053,23.2
227,391300,92,21.3,22162,23.2
228,395138,323,58.5,22345,23.2
229,395178,231,39.5,22369,23.2
230,395966,65,18.2,22393,23.2
231,398492,79,20.0,22539,23.2
232,399657,81,20.3,22611,23.2
233,400138,71,19.1,22635,23.2
234,404638,62,17.8,22855,23.2
235,406054,89,21.1,22928,23.2
236,408780,49,15.5,23073,23.2
237,409324,88,21.0,23097,23.2
238,410108,92,21.3,23169,23.2
239,410318,116,23.3,23193,23.2
240,410723,103,22.2,23266,23.2
